game_id,season,home_points,away_points,variable,value,points
0,2001,82.0,106.0,away_team,Charlotte Hornets,106.0
1,2001,81.0,100.0,away_team,Sacramento Kings,100.0
2,2001,97.0,93.0,away_team,Milwaukee Bucks,93.0
3,2001,96.0,94.0,away_team,Phoenix Suns,94.0
4,2001,98.0,106.0,away_team,Minnesota Timberwolves,106.0
5,2001,82.0,86.0,away_team,Cleveland Cavaliers,86.0
6,2001,72.0,101.0,away_team,Philadelphia 76ers,101.0
7,2001,97.0,86.0,away_team,Washington Wizards,86.0
8,2001,86.0,96.0,away_team,Los Angeles Lakers,96.0
9,2001,98.0,85.0,away_team,Indiana Pacers,85.0
10,2001,95.0,104.0,away_team,Detroit Pistons,104.0
11,2001,107.0,94.0,away_team,Los Angeles Clippers,94.0
12,2001,94.0,88.0,away_team,Seattle SuperSonics,88.0
13,2001,103.0,83.0,away_team,Detroit Pistons,83.0
14,2001,77.0,95.0,away_team,Washington Wizards,95.0
15,2001,102.0,100.0,away_team,Sacramento Kings,100.0
16,2001,92.0,97.0,away_team,Utah Jazz,97.0
17,2001,105.0,79.0,away_team,Orlando Magic,79.0
18,2001,104.0,98.0,away_team,Toronto Raptors,98.0
19,2001,112.0,99.0,away_team,Denver Nuggets,99.0
20,2001,94.0,88.0,away_team,Indiana Pacers,88.0
21,2001,101.0,97.0,away_team,Golden State Warriors,97.0
22,2001,115.0,93.0,away_team,Milwaukee Bucks,93.0
23,2001,91.0,99.0,away_team,Vancouver Grizzlies,99.0
24,2001,94.0,69.0,away_team,Atlanta Hawks,69.0
25,2001,108.0,82.0,away_team,Portland Trail Blazers,82.0
26,2001,103.0,91.0,away_team,Minnesota Timberwolves,91.0
27,2001,93.0,91.0,away_team,Toronto Raptors,91.0
28,2001,83.0,79.0,away_team,Miami Heat,79.0
29,2001,82.0,92.0,away_team,New Jersey Nets,92.0
30,2001,93.0,100.0,away_team,Sacramento Kings,100.0
31,2001,80.0,87.0,away_team,Philadelphia 76ers,87.0
32,2001,76.0,80.0,away_team,New York Knicks,80.0
33,2001,104.0,107.0,away_team,Orlando Magic,107.0
34,2001,91.0,89.0,away_team,Boston Celtics,89.0
35,2001,106.0,112.0,away_team,Utah Jazz,112.0
36,2001,99.0,102.0,away_team,Phoenix Suns,102.0
37,2001,105.0,117.0,away_team,San Antonio Spurs,117.0
38,2001,94.0,81.0,away_team,Chicago Bulls,81.0
39,2001,77.0,74.0,away_team,Houston Rockets,74.0
40,2001,82.0,84.0,away_team,Philadelphia 76ers,84.0
41,2001,97.0,88.0,away_team,Detroit Pistons,88.0
42,2001,99.0,91.0,away_team,Sacramento Kings,91.0
43,2001,87.0,98.0,away_team,Charlotte Hornets,98.0
44,2001,90.0,97.0,away_team,Portland Trail Blazers,97.0
45,2001,103.0,96.0,away_team,Washington Wizards,96.0
46,2001,89.0,98.0,away_team,Los Angeles Lakers,98.0
47,2001,108.0,103.0,away_team,Los Angeles Clippers,103.0
48,2001,104.0,99.0,away_team,Houston Rockets,99.0
49,2001,96.0,108.0,away_team,Dallas Mavericks,108.0
50,2001,110.0,99.0,away_team,Seattle SuperSonics,99.0
51,2001,79.0,75.0,away_team,Portland Trail Blazers,75.0
52,2001,98.0,92.0,away_team,Minnesota Timberwolves,92.0
53,2001,97.0,87.0,away_team,Atlanta Hawks,87.0
54,2001,83.0,88.0,away_team,Washington Wizards,88.0
55,2001,84.0,74.0,away_team,Los Angeles Lakers,74.0
56,2001,89.0,103.0,away_team,New York Knicks,103.0
57,2001,100.0,81.0,away_team,San Antonio Spurs,81.0
58,2001,97.0,88.0,away_team,Atlanta Hawks,88.0
59,2001,105.0,75.0,away_team,Boston Celtics,75.0
60,2001,74.0,101.0,away_team,Vancouver Grizzlies,101.0
61,2001,109.0,107.0,away_team,Minnesota Timberwolves,107.0
62,2001,108.0,97.0,away_team,Milwaukee Bucks,97.0
63,2001,87.0,93.0,away_team,Utah Jazz,93.0
64,2001,87.0,81.0,away_team,Seattle SuperSonics,81.0
65,2001,97.0,99.0,away_team,Cleveland Cavaliers,99.0
66,2001,90.0,96.0,away_team,Charlotte Hornets,96.0
67,2001,103.0,94.0,away_team,Detroit Pistons,94.0
68,2001,115.0,84.0,away_team,Golden State Warriors,84.0
69,2001,91.0,81.0,away_team,Los Angeles Lakers,81.0
70,2001,86.0,102.0,away_team,New Jersey Nets,102.0
71,2001,94.0,102.0,away_team,Seattle SuperSonics,102.0
72,2001,95.0,90.0,away_team,Orlando Magic,90.0
73,2001,85.0,78.0,away_team,Vancouver Grizzlies,78.0
74,2001,82.0,84.0,away_team,Philadelphia 76ers,84.0
75,2001,94.0,108.0,away_team,Detroit Pistons,108.0
76,2001,88.0,79.0,away_team,Atlanta Hawks,79.0
77,2001,107.0,91.0,away_team,Denver Nuggets,91.0
78,2001,101.0,103.0,away_team,New York Knicks,103.0
79,2001,79.0,77.0,away_team,San Antonio Spurs,77.0
80,2001,107.0,114.0,away_team,Sacramento Kings,114.0
81,2001,115.0,106.0,away_team,Atlanta Hawks,106.0
82,2001,115.0,88.0,away_team,Cleveland Cavaliers,88.0
83,2001,80.0,87.0,away_team,Miami Heat,87.0
84,2001,74.0,86.0,away_team,Indiana Pacers,86.0
85,2001,75.0,98.0,away_team,Toronto Raptors,98.0
86,2001,86.0,73.0,away_team,Washington Wizards,73.0
87,2001,94.0,84.0,away_team,Detroit Pistons,84.0
88,2001,92.0,103.0,away_team,Minnesota Timberwolves,103.0
89,2001,126.0,91.0,away_team,Seattle SuperSonics,91.0
90,2001,81.0,67.0,away_team,Charlotte Hornets,67.0
91,2001,85.0,83.0,away_team,Boston Celtics,83.0
92,2001,84.0,82.0,away_team,Miami Heat,82.0
93,2001,111.0,88.0,away_team,Houston Rockets,88.0
94,2001,91.0,78.0,away_team,Vancouver Grizzlies,78.0
95,2001,95.0,79.0,away_team,Los Angeles Clippers,79.0
96,2001,101.0,92.0,away_team,Seattle SuperSonics,92.0
97,2001,99.0,105.0,away_team,Orlando Magic,105.0
98,2001,105.0,99.0,away_team,Houston Rockets,99.0
99,2001,109.0,84.0,away_team,Dallas Mavericks,84.0
100,2001,76.0,90.0,away_team,Dallas Mavericks,90.0
101,2001,82.0,94.0,away_team,Portland Trail Blazers,94.0
102,2001,99.0,97.0,away_team,Portland Trail Blazers,97.0
103,2001,96.0,86.0,away_team,Golden State Warriors,86.0
104,2001,110.0,83.0,away_team,Chicago Bulls,83.0
105,2001,119.0,103.0,away_team,Denver Nuggets,103.0
106,2001,89.0,86.0,away_team,Charlotte Hornets,86.0
107,2001,96.0,82.0,away_team,Orlando Magic,82.0
108,2001,86.0,79.0,away_team,Utah Jazz,79.0
109,2001,96.0,75.0,away_team,New York Knicks,75.0
110,2001,116.0,109.0,away_team,Washington Wizards,109.0
111,2001,88.0,92.0,away_team,Indiana Pacers,92.0
112,2001,78.0,74.0,away_team,New York Knicks,74.0
113,2001,84.0,74.0,away_team,Atlanta Hawks,74.0
114,2001,92.0,90.0,away_team,Golden State Warriors,90.0
115,2001,93.0,91.0,away_team,Miami Heat,91.0
116,2001,107.0,98.0,away_team,Cleveland Cavaliers,98.0
117,2001,99.0,78.0,away_team,Dallas Mavericks,78.0
118,2001,89.0,85.0,away_team,Chicago Bulls,85.0
119,2001,84.0,80.0,away_team,Charlotte Hornets,80.0
120,2001,110.0,112.0,away_team,Los Angeles Lakers,112.0
121,2001,80.0,86.0,away_team,Portland Trail Blazers,86.0
122,2001,99.0,84.0,away_team,Orlando Magic,84.0
123,2001,72.0,76.0,away_team,Los Angeles Clippers,76.0
124,2001,95.0,99.0,away_team,San Antonio Spurs,99.0
125,2001,106.0,99.0,away_team,Atlanta Hawks,99.0
126,2001,89.0,96.0,away_team,Detroit Pistons,96.0
127,2001,90.0,92.0,away_team,Golden State Warriors,92.0
128,2001,89.0,76.0,away_team,Cleveland Cavaliers,76.0
129,2001,99.0,94.0,away_team,San Antonio Spurs,94.0
130,2001,94.0,73.0,away_team,Miami Heat,73.0
131,2001,85.0,90.0,away_team,New York Knicks,90.0
132,2001,95.0,99.0,away_team,Dallas Mavericks,99.0
133,2001,84.0,94.0,away_team,Minnesota Timberwolves,94.0
134,2001,87.0,86.0,away_team,Los Angeles Lakers,86.0
135,2001,94.0,89.0,away_team,Phoenix Suns,89.0
136,2001,83.0,86.0,away_team,Seattle SuperSonics,86.0
137,2001,86.0,80.0,away_team,Portland Trail Blazers,80.0
138,2001,97.0,92.0,away_team,Indiana Pacers,92.0
139,2001,111.0,102.0,away_team,Milwaukee Bucks,102.0
140,2001,109.0,64.0,away_team,Chicago Bulls,64.0
141,2001,88.0,91.0,away_team,Dallas Mavericks,91.0
142,2001,109.0,89.0,away_team,Boston Celtics,89.0
143,2001,96.0,105.0,away_team,Charlotte Hornets,105.0
144,2001,104.0,96.0,away_team,Chicago Bulls,96.0
145,2001,88.0,71.0,away_team,Golden State Warriors,71.0
146,2001,102.0,110.0,away_team,Portland Trail Blazers,110.0
147,2001,90.0,114.0,away_team,Philadelphia 76ers,114.0
148,2001,85.0,86.0,away_team,New Jersey Nets,86.0
149,2001,64.0,100.0,away_team,Charlotte Hornets,100.0
150,2001,98.0,107.0,away_team,Dallas Mavericks,107.0
151,2001,92.0,95.0,away_team,Denver Nuggets,95.0
152,2001,117.0,98.0,away_team,Detroit Pistons,98.0
153,2001,110.0,116.0,away_team,Seattle SuperSonics,116.0
154,2001,89.0,77.0,away_team,Chicago Bulls,77.0
155,2001,89.0,101.0,away_team,Houston Rockets,101.0
156,2001,84.0,85.0,away_team,New York Knicks,85.0
157,2001,94.0,104.0,away_team,Portland Trail Blazers,104.0
158,2001,78.0,74.0,away_team,New York Knicks,74.0
159,2001,96.0,81.0,away_team,Houston Rockets,81.0
160,2001,88.0,73.0,away_team,Philadelphia 76ers,73.0
161,2001,111.0,91.0,away_team,Golden State Warriors,91.0
162,2001,67.0,86.0,away_team,Cleveland Cavaliers,86.0
163,2001,84.0,93.0,away_team,Portland Trail Blazers,93.0
164,2001,101.0,100.0,away_team,Vancouver Grizzlies,100.0
165,2001,97.0,85.0,away_team,New Jersey Nets,85.0
166,2001,100.0,71.0,away_team,Chicago Bulls,71.0
167,2001,112.0,85.0,away_team,Seattle SuperSonics,85.0
168,2001,116.0,78.0,away_team,Denver Nuggets,78.0
169,2001,91.0,111.0,away_team,Toronto Raptors,111.0
170,2001,67.0,76.0,away_team,Philadelphia 76ers,76.0
171,2001,103.0,98.0,away_team,Orlando Magic,98.0
172,2001,85.0,80.0,away_team,Miami Heat,80.0
173,2001,102.0,92.0,away_team,San Antonio Spurs,92.0
174,2001,118.0,96.0,away_team,Vancouver Grizzlies,96.0
175,2001,99.0,87.0,away_team,Washington Wizards,87.0
176,2001,115.0,108.0,away_team,Minnesota Timberwolves,108.0
177,2001,90.0,106.0,away_team,Charlotte Hornets,106.0
178,2001,80.0,74.0,away_team,Golden State Warriors,74.0
179,2001,98.0,81.0,away_team,Los Angeles Clippers,81.0
180,2001,97.0,85.0,away_team,New Jersey Nets,85.0
181,2001,109.0,98.0,away_team,Cleveland Cavaliers,98.0
182,2001,108.0,84.0,away_team,Denver Nuggets,84.0
183,2001,114.0,93.0,away_team,Minnesota Timberwolves,93.0
184,2001,89.0,95.0,away_team,Phoenix Suns,95.0
185,2001,80.0,91.0,away_team,Houston Rockets,91.0
186,2001,75.0,79.0,away_team,Toronto Raptors,79.0
187,2001,114.0,92.0,away_team,Atlanta Hawks,92.0
188,2001,86.0,84.0,away_team,New Jersey Nets,84.0
189,2001,125.0,101.0,away_team,Seattle SuperSonics,101.0
190,2001,96.0,76.0,away_team,Philadelphia 76ers,76.0
191,2001,107.0,100.0,away_team,Milwaukee Bucks,100.0
192,2001,87.0,98.0,away_team,Vancouver Grizzlies,98.0
193,2001,79.0,94.0,away_team,Utah Jazz,94.0
194,2001,101.0,89.0,away_team,Chicago Bulls,89.0
195,2001,83.0,98.0,away_team,Los Angeles Lakers,98.0
196,2001,97.0,72.0,away_team,Vancouver Grizzlies,72.0
197,2001,95.0,104.0,away_team,Milwaukee Bucks,104.0
198,2001,76.0,96.0,away_team,Minnesota Timberwolves,96.0
199,2001,72.0,87.0,away_team,Boston Celtics,87.0
200,2001,107.0,93.0,away_team,Toronto Raptors,93.0
201,2001,81.0,88.0,away_team,Sacramento Kings,88.0
202,2001,124.0,107.0,away_team,Indiana Pacers,107.0
203,2001,101.0,102.0,away_team,Milwaukee Bucks,102.0
204,2001,92.0,98.0,away_team,Utah Jazz,98.0
205,2001,93.0,105.0,away_team,Seattle SuperSonics,105.0
206,2001,75.0,102.0,away_team,Atlanta Hawks,102.0
207,2001,103.0,79.0,away_team,Toronto Raptors,79.0
208,2001,97.0,76.0,away_team,New Jersey Nets,76.0
209,2001,106.0,83.0,away_team,Golden State Warriors,83.0
210,2001,100.0,107.0,away_team,Denver Nuggets,107.0
211,2001,81.0,84.0,away_team,Miami Heat,84.0
212,2001,86.0,88.0,away_team,Utah Jazz,88.0
213,2001,93.0,87.0,away_team,Washington Wizards,87.0
214,2001,82.0,79.0,away_team,Sacramento Kings,79.0
215,2001,109.0,106.0,away_team,Phoenix Suns,106.0
216,2001,82.0,91.0,away_team,Chicago Bulls,91.0
217,2001,105.0,109.0,away_team,Houston Rockets,109.0
218,2001,99.0,95.0,away_team,Indiana Pacers,95.0
219,2001,108.0,97.0,away_team,Boston Celtics,97.0
220,2001,95.0,84.0,away_team,Dallas Mavericks,84.0
221,2001,121.0,88.0,away_team,Los Angeles Lakers,88.0
222,2001,98.0,102.0,away_team,Minnesota Timberwolves,102.0
223,2001,86.0,91.0,away_team,New York Knicks,91.0
224,2001,103.0,93.0,away_team,Cleveland Cavaliers,93.0
225,2001,109.0,100.0,away_team,San Antonio Spurs,100.0
226,2001,92.0,94.0,away_team,Utah Jazz,94.0
227,2001,83.0,80.0,away_team,New Jersey Nets,80.0
228,2001,95.0,74.0,away_team,Charlotte Hornets,74.0
229,2001,105.0,98.0,away_team,Phoenix Suns,98.0
230,2001,104.0,95.0,away_team,Los Angeles Clippers,95.0
231,2001,76.0,86.0,away_team,Indiana Pacers,86.0
232,2001,101.0,94.0,away_team,Milwaukee Bucks,94.0
233,2001,94.0,89.0,away_team,Utah Jazz,89.0
234,2001,78.0,112.0,away_team,Philadelphia 76ers,112.0
235,2001,103.0,92.0,away_team,Seattle SuperSonics,92.0
236,2001,78.0,97.0,away_team,Dallas Mavericks,97.0
237,2001,85.0,96.0,away_team,Portland Trail Blazers,96.0
238,2001,74.0,95.0,away_team,Orlando Magic,95.0
239,2001,100.0,90.0,away_team,Minnesota Timberwolves,90.0
240,2001,90.0,93.0,away_team,Miami Heat,93.0
241,2001,96.0,87.0,away_team,Los Angeles Clippers,87.0
242,2001,93.0,87.0,away_team,Washington Wizards,87.0
243,2001,99.0,97.0,away_team,Dallas Mavericks,97.0
244,2001,92.0,80.0,away_team,Indiana Pacers,80.0
245,2001,84.0,79.0,away_team,Portland Trail Blazers,79.0
246,2001,118.0,102.0,away_team,Golden State Warriors,102.0
247,2001,79.0,97.0,away_team,San Antonio Spurs,97.0
248,2001,105.0,98.0,away_team,Philadelphia 76ers,98.0
249,2001,106.0,78.0,away_team,Los Angeles Clippers,78.0
250,2001,92.0,100.0,away_team,Miami Heat,100.0
251,2001,71.0,66.0,away_team,Charlotte Hornets,66.0
252,2001,109.0,102.0,away_team,Dallas Mavericks,102.0
253,2001,88.0,64.0,away_team,New Jersey Nets,64.0
254,2001,96.0,85.0,away_team,Philadelphia 76ers,85.0
255,2001,100.0,90.0,away_team,Chicago Bulls,90.0
256,2001,101.0,98.0,away_team,Boston Celtics,98.0
257,2001,81.0,75.0,away_team,San Antonio Spurs,75.0
258,2001,98.0,84.0,away_team,Toronto Raptors,84.0
259,2001,91.0,83.0,away_team,Detroit Pistons,83.0
260,2001,91.0,88.0,away_team,Indiana Pacers,88.0
261,2001,88.0,92.0,away_team,Cleveland Cavaliers,92.0
262,2001,94.0,85.0,away_team,New York Knicks,85.0
263,2001,125.0,122.0,away_team,Los Angeles Lakers,122.0
264,2001,95.0,78.0,away_team,Denver Nuggets,78.0
265,2001,87.0,109.0,away_team,Milwaukee Bucks,109.0
266,2001,95.0,88.0,away_team,Toronto Raptors,88.0
267,2001,99.0,112.0,away_team,Detroit Pistons,112.0
268,2001,88.0,93.0,away_team,Los Angeles Clippers,93.0
269,2001,96.0,104.0,away_team,Phoenix Suns,104.0
270,2001,105.0,88.0,away_team,Washington Wizards,88.0
271,2001,103.0,93.0,away_team,Denver Nuggets,93.0
272,2001,83.0,86.0,away_team,New York Knicks,86.0
273,2001,98.0,87.0,away_team,Vancouver Grizzlies,87.0
274,2001,91.0,104.0,away_team,Indiana Pacers,104.0
275,2001,92.0,87.0,away_team,Los Angeles Clippers,87.0
276,2001,105.0,86.0,away_team,Chicago Bulls,86.0
277,2001,92.0,108.0,away_team,Toronto Raptors,108.0
278,2001,95.0,103.0,away_team,Seattle SuperSonics,103.0
279,2001,80.0,76.0,away_team,Atlanta Hawks,76.0
280,2001,86.0,84.0,away_team,Phoenix Suns,84.0
281,2001,94.0,107.0,away_team,Philadelphia 76ers,107.0
282,2001,111.0,98.0,away_team,Houston Rockets,98.0
283,2001,97.0,90.0,away_team,Atlanta Hawks,90.0
284,2001,99.0,96.0,away_team,Charlotte Hornets,96.0
285,2001,99.0,91.0,away_team,Washington Wizards,91.0
286,2001,85.0,73.0,away_team,Los Angeles Clippers,73.0
287,2001,96.0,88.0,away_team,Denver Nuggets,88.0
288,2001,114.0,83.0,away_team,Detroit Pistons,83.0
289,2001,105.0,81.0,away_team,Chicago Bulls,81.0
290,2001,104.0,111.0,away_team,Houston Rockets,111.0
291,2001,125.0,114.0,away_team,Golden State Warriors,114.0
292,2001,79.0,83.0,away_team,Philadelphia 76ers,83.0
293,2001,104.0,102.0,away_team,Denver Nuggets,102.0
294,2001,112.0,88.0,away_team,Detroit Pistons,88.0
295,2001,73.0,99.0,away_team,Dallas Mavericks,99.0
296,2001,101.0,97.0,away_team,Miami Heat,97.0
297,2001,87.0,95.0,away_team,Phoenix Suns,95.0
298,2001,80.0,86.0,away_team,Phoenix Suns,86.0
299,2001,92.0,80.0,away_team,Orlando Magic,80.0
300,2001,91.0,96.0,away_team,Minnesota Timberwolves,96.0
301,2001,83.0,91.0,away_team,San Antonio Spurs,91.0
302,2001,75.0,82.0,away_team,Houston Rockets,82.0
303,2001,107.0,99.0,away_team,Sacramento Kings,99.0
304,2001,92.0,87.0,away_team,Dallas Mavericks,87.0
305,2001,85.0,96.0,away_team,Miami Heat,96.0
306,2001,93.0,101.0,away_team,Portland Trail Blazers,101.0
307,2001,105.0,109.0,away_team,Milwaukee Bucks,109.0
308,2001,116.0,94.0,away_team,Minnesota Timberwolves,94.0
309,2001,97.0,92.0,away_team,Orlando Magic,92.0
310,2001,104.0,90.0,away_team,Indiana Pacers,90.0
311,2001,86.0,104.0,away_team,Chicago Bulls,104.0
312,2001,101.0,90.0,away_team,Sacramento Kings,90.0
313,2001,92.0,69.0,away_team,Atlanta Hawks,69.0
314,2001,97.0,92.0,away_team,Dallas Mavericks,92.0
315,2001,88.0,94.0,away_team,Miami Heat,94.0
316,2001,103.0,93.0,away_team,San Antonio Spurs,93.0
317,2001,96.0,86.0,away_team,Los Angeles Lakers,86.0
318,2001,102.0,111.0,away_team,Milwaukee Bucks,111.0
319,2001,93.0,94.0,away_team,Seattle SuperSonics,94.0
320,2001,82.0,102.0,away_team,Philadelphia 76ers,102.0
321,2001,95.0,98.0,away_team,Houston Rockets,98.0
322,2001,96.0,102.0,away_team,Denver Nuggets,102.0
323,2001,70.0,68.0,away_team,New York Knicks,68.0
324,2001,81.0,104.0,away_team,Sacramento Kings,104.0
325,2001,74.0,85.0,away_team,Atlanta Hawks,85.0
326,2001,90.0,99.0,away_team,Minnesota Timberwolves,99.0
327,2001,95.0,103.0,away_team,Cleveland Cavaliers,103.0
328,2001,98.0,76.0,away_team,Vancouver Grizzlies,76.0
329,2001,104.0,97.0,away_team,Toronto Raptors,97.0
330,2001,58.0,89.0,away_team,Utah Jazz,89.0
331,2001,94.0,112.0,away_team,Dallas Mavericks,112.0
332,2001,88.0,98.0,away_team,Los Angeles Clippers,98.0
333,2001,106.0,96.0,away_team,Orlando Magic,96.0
334,2001,99.0,81.0,away_team,Miami Heat,81.0
335,2001,89.0,103.0,away_team,Charlotte Hornets,103.0
336,2001,83.0,89.0,away_team,New Jersey Nets,89.0
337,2001,99.0,87.0,away_team,Boston Celtics,87.0
338,2001,91.0,99.0,away_team,Philadelphia 76ers,99.0
339,2001,99.0,92.0,away_team,Utah Jazz,92.0
340,2001,85.0,93.0,away_team,Miami Heat,93.0
341,2001,100.0,102.0,away_team,Denver Nuggets,102.0
342,2001,113.0,110.0,away_team,Indiana Pacers,110.0
343,2001,90.0,82.0,away_team,Phoenix Suns,82.0
344,2001,90.0,99.0,away_team,Dallas Mavericks,99.0
345,2001,94.0,103.0,away_team,Washington Wizards,103.0
346,2001,79.0,95.0,away_team,Sacramento Kings,95.0
347,2001,100.0,97.0,away_team,Milwaukee Bucks,97.0
348,2001,101.0,104.0,away_team,Los Angeles Lakers,104.0
349,2001,91.0,101.0,away_team,Orlando Magic,101.0
350,2001,98.0,106.0,away_team,Dallas Mavericks,106.0
351,2001,87.0,77.0,away_team,New York Knicks,77.0
352,2001,85.0,90.0,away_team,Indiana Pacers,90.0
353,2001,120.0,99.0,away_team,Minnesota Timberwolves,99.0
354,2001,79.0,86.0,away_team,San Antonio Spurs,86.0
355,2001,79.0,81.0,away_team,Los Angeles Lakers,81.0
356,2001,84.0,89.0,away_team,Detroit Pistons,89.0
357,2001,106.0,72.0,away_team,Washington Wizards,72.0
358,2001,103.0,95.0,away_team,Utah Jazz,95.0
359,2001,99.0,86.0,away_team,New Jersey Nets,86.0
360,2001,65.0,56.0,away_team,Miami Heat,56.0
361,2001,106.0,101.0,away_team,Portland Trail Blazers,101.0
362,2001,108.0,106.0,away_team,Detroit Pistons,106.0
363,2001,98.0,99.0,away_team,Toronto Raptors,99.0
364,2001,103.0,96.0,away_team,Minnesota Timberwolves,96.0
365,2001,89.0,91.0,away_team,Utah Jazz,91.0
366,2001,94.0,77.0,away_team,Cleveland Cavaliers,77.0
367,2001,89.0,85.0,away_team,Sacramento Kings,85.0
368,2001,118.0,104.0,away_team,Washington Wizards,104.0
369,2001,94.0,99.0,away_team,Los Angeles Lakers,99.0
370,2001,80.0,78.0,away_team,New Jersey Nets,78.0
371,2001,86.0,92.0,away_team,Boston Celtics,92.0
372,2001,99.0,88.0,away_team,Chicago Bulls,88.0
373,2001,103.0,108.0,away_team,Los Angeles Lakers,108.0
374,2001,116.0,96.0,away_team,Portland Trail Blazers,96.0
375,2001,101.0,109.0,away_team,Utah Jazz,109.0
376,2001,103.0,95.0,away_team,Cleveland Cavaliers,95.0
377,2001,74.0,83.0,away_team,Charlotte Hornets,83.0
378,2001,71.0,91.0,away_team,New York Knicks,91.0
379,2001,105.0,87.0,away_team,Golden State Warriors,87.0
380,2001,107.0,87.0,away_team,Washington Wizards,87.0
381,2001,72.0,78.0,away_team,Atlanta Hawks,78.0
382,2001,93.0,95.0,away_team,Sacramento Kings,95.0
383,2001,91.0,87.0,away_team,Indiana Pacers,87.0
384,2001,88.0,84.0,away_team,San Antonio Spurs,84.0
385,2001,106.0,93.0,away_team,Chicago Bulls,93.0
386,2001,87.0,95.0,away_team,Golden State Warriors,95.0
387,2001,92.0,90.0,away_team,Vancouver Grizzlies,90.0
388,2001,104.0,99.0,away_team,Boston Celtics,99.0
389,2001,92.0,98.0,away_team,Utah Jazz,98.0
390,2001,80.0,86.0,away_team,Miami Heat,86.0
391,2001,111.0,92.0,away_team,Cleveland Cavaliers,92.0
392,2001,102.0,93.0,away_team,Denver Nuggets,93.0
393,2001,87.0,70.0,away_team,Washington Wizards,70.0
394,2001,97.0,92.0,away_team,Seattle SuperSonics,92.0
395,2001,103.0,93.0,away_team,Orlando Magic,93.0
396,2001,104.0,109.0,away_team,Portland Trail Blazers,109.0
397,2001,115.0,110.0,away_team,Cleveland Cavaliers,110.0
398,2001,114.0,93.0,away_team,Seattle SuperSonics,93.0
399,2001,109.0,108.0,away_team,Los Angeles Clippers,108.0
400,2001,101.0,96.0,away_team,Boston Celtics,96.0
401,2001,89.0,77.0,away_team,Orlando Magic,77.0
402,2001,100.0,97.0,away_team,Toronto Raptors,97.0
403,2001,76.0,81.0,away_team,Atlanta Hawks,81.0
404,2001,103.0,95.0,away_team,Houston Rockets,95.0
405,2001,91.0,97.0,away_team,Philadelphia 76ers,97.0
406,2001,95.0,97.0,away_team,Phoenix Suns,97.0
407,2001,110.0,118.0,away_team,Philadelphia 76ers,118.0
408,2001,92.0,107.0,away_team,Seattle SuperSonics,107.0
409,2001,91.0,79.0,away_team,Indiana Pacers,79.0
410,2001,82.0,89.0,away_team,New York Knicks,89.0
411,2001,105.0,104.0,away_team,San Antonio Spurs,104.0
412,2001,89.0,107.0,away_team,Milwaukee Bucks,107.0
413,2001,105.0,96.0,away_team,Los Angeles Clippers,96.0
414,2001,93.0,94.0,away_team,Toronto Raptors,94.0
415,2001,88.0,81.0,away_team,Atlanta Hawks,81.0
416,2001,111.0,112.0,away_team,Boston Celtics,112.0
417,2001,102.0,96.0,away_team,Detroit Pistons,96.0
418,2001,78.0,115.0,away_team,Los Angeles Lakers,115.0
419,2001,91.0,87.0,away_team,Charlotte Hornets,87.0
420,2001,102.0,103.0,away_team,Portland Trail Blazers,103.0
421,2001,85.0,97.0,away_team,Cleveland Cavaliers,97.0
422,2001,100.0,89.0,away_team,Utah Jazz,89.0
423,2001,98.0,91.0,away_team,Washington Wizards,91.0
424,2001,95.0,68.0,away_team,Chicago Bulls,68.0
425,2001,104.0,81.0,away_team,Vancouver Grizzlies,81.0
426,2001,90.0,95.0,away_team,Orlando Magic,95.0
427,2001,99.0,114.0,away_team,Houston Rockets,114.0
428,2001,120.0,113.0,away_team,Milwaukee Bucks,113.0
429,2001,102.0,110.0,away_team,Miami Heat,110.0
430,2001,77.0,89.0,away_team,San Antonio Spurs,89.0
431,2001,114.0,116.0,away_team,Los Angeles Lakers,116.0
432,2001,79.0,88.0,away_team,New York Knicks,88.0
433,2001,109.0,103.0,away_team,Toronto Raptors,103.0
434,2001,104.0,107.0,away_team,Philadelphia 76ers,107.0
435,2001,104.0,102.0,away_team,Charlotte Hornets,102.0
436,2001,101.0,102.0,away_team,Golden State Warriors,102.0
437,2001,86.0,77.0,away_team,New Jersey Nets,77.0
438,2001,110.0,96.0,away_team,Detroit Pistons,96.0
439,2001,106.0,96.0,away_team,Houston Rockets,96.0
440,2001,89.0,67.0,away_team,Charlotte Hornets,67.0
441,2001,92.0,81.0,away_team,Boston Celtics,81.0
442,2001,70.0,104.0,away_team,Milwaukee Bucks,104.0
443,2001,95.0,100.0,away_team,Houston Rockets,100.0
444,2001,110.0,97.0,away_team,Toronto Raptors,97.0
445,2001,110.0,120.0,away_team,New Jersey Nets,120.0
446,2001,121.0,117.0,away_team,Phoenix Suns,117.0
447,2001,80.0,72.0,away_team,Miami Heat,72.0
448,2001,83.0,91.0,away_team,Indiana Pacers,91.0
449,2001,115.0,108.0,away_team,Minnesota Timberwolves,108.0
450,2001,91.0,100.0,away_team,New York Knicks,100.0
451,2001,104.0,107.0,away_team,Detroit Pistons,107.0
452,2001,100.0,111.0,away_team,Denver Nuggets,111.0
453,2001,82.0,71.0,away_team,Utah Jazz,71.0
454,2001,88.0,83.0,away_team,Cleveland Cavaliers,83.0
455,2001,98.0,80.0,away_team,Atlanta Hawks,80.0
456,2001,90.0,85.0,away_team,Los Angeles Clippers,85.0
